atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,LPC_Coefficient16,Class
114.53,5.7435,0.015419,0.88664,54.105,188.63,3.8654,0.01141,0.60659,465.26,202.11,2.7605,0.014237,-0.00042368,484.63,190.32,2.2529,0.014648,-0.10607,411.37,175.16,1.8347,0.016036,0.37596,219.05,162.53,1.4735,0.012695,0.46611,234.63,176.0,1.3555,0.016345,0.074602,277.68,229.89,1.2251,0.017784,0.5091600000000001,310.11,203.79,1.1192,0.01141,0.65572,357.26,179.37,0.9709399999999999,0.015059999999999999,-0.12293,410.84,243.37,0.91696,0.013928999999999999,0.17593,319.37,210.53,0.80186,0.021484,0.43018,325.26,255.16,0.71373,0.014648,-0.056862,415.79,192.0,0.6712,0.019531,0.47718999999999995,391.58,153.26,0.58853,0.022101,-0.034296,296.21,-0.54089,-0.27315,-0.091804,0.018167,0.071131,0.08127899999999999,0.066508,0.043132,0.018477,0.0020503,-0.0083557,-0.012943000000000001,-0.012697,-0.005464500000000001,0.009391799999999999,abnormal
126.0,3.8567,0.026367,-0.79489,47.5,186.0,2.8022,0.016479,0.56915,212.5,235.0,2.0798,0.013855000000000001,0.26711,277.75,220.0,1.7547,0.014525999999999999,0.49278,255.12,199.0,1.6298,0.015808000000000003,0.58737,247.25,210.0,1.3403,0.014525999999999999,0.009109200000000001,347.12,243.0,1.2328,0.015869,-0.19805999999999999,319.88,211.0,1.1416,0.014525999999999999,0.26366,368.5,231.0,1.0521,0.016479,-0.25873,253.0,167.0,0.8439399999999999,0.015075999999999999,0.67594,361.12,189.0,0.8516,0.021057,0.39314,294.38,222.0,0.72239,0.020508000000000002,0.37396,298.25,230.0,0.66923,0.019531,0.30362,342.0,201.0,0.62324,0.021729,0.24325,335.62,191.0,0.5573600000000001,0.022949,0.49968,306.12,-0.58925,-0.28501,-0.086128,0.032378,0.08369299999999999,0.089146,0.070538,0.050092000000000005,0.016246,-0.0048474,-0.019924,-0.026083999999999996,-0.019893,-0.00080916,0.029457,abnormal
256.0,3.5494,0.012232999999999999,-0.0082371,236.63,240.84,2.7237,0.013877,-0.14745999999999998,410.32,225.68,2.3118,0.013465999999999999,0.059903,408.42,274.53,1.8016,0.013055,-0.31929,353.26,254.32,1.6225,0.011667,-0.041046,306.74,236.63,1.4156,0.01213,0.24028000000000002,447.79,176.0,1.216,0.011308,0.89666,436.95,231.58,1.0534,0.015985,0.035687,334.11,195.37,0.93971,0.014905000000000002,0.064953,371.47,207.16,0.84519,0.015419,0.5947600000000001,435.16,217.26,0.7479399999999999,0.015831,0.35705,440.95,154.11,0.67755,0.018246000000000002,0.3734,282.74,202.95,0.6027399999999999,0.014750999999999998,-0.3417,371.05,162.53,0.57177,0.017784,0.62753,395.37,267.79,0.5414,0.019428,0.084243,344.63,-0.57295,-0.24328000000000002,-0.097496,-0.01222,0.036724,0.04547,0.043821,0.036065,0.02725,0.018746000000000002,0.010648000000000001,0.004055,-0.0019936,-0.005288899999999999,-0.0045982,abnormal
156.9,6.9526,0.0089466,1.2966,30.451999999999998,187.87,4.1179,0.016633000000000002,0.068472,539.61,115.61,2.7874,0.0093246,0.11763,135.48,215.74,2.3492,0.015750999999999998,-0.30711,300.65,205.42,1.859,0.013798,0.20767,325.68,218.84,1.6823,0.014365000000000001,0.48855,332.9,307.61,1.5441,0.014302,-0.82486,288.0,180.65,1.3037,0.016255000000000002,-0.28145,413.94,200.26,1.1287,0.014616999999999998,0.16652,311.48,217.81,1.0057,0.01594,0.78905,329.42,239.48,0.97104,0.020916999999999998,0.34303,305.29,184.77,0.8931,0.017263,0.029449,370.71,157.94,0.78228,0.014238999999999998,0.50851,301.42,174.45,0.75407,0.022113999999999998,-0.28800000000000003,317.03,213.68,0.6705899999999999,0.019216,0.27288,367.1,-0.5028600000000001,-0.24771999999999997,-0.10445,-0.014941,0.034136,0.053175,0.05358400000000001,0.048671,0.030188999999999997,0.020791,0.010518000000000001,0.00072113,-0.0060233000000000005,-0.006756600000000001,-0.0020011,normal
180.21,4.2183,0.024568,-0.08402899999999999,652.21,160.0,2.0051,0.02205,-0.24794000000000002,445.89,168.42,1.5256,0.017064,-0.010033,117.26,160.0,1.3011,0.018144,0.027481000000000002,215.16,211.37,1.0728,0.016396,0.10642,410.21,157.47,0.89459,0.018606,0.75054,457.68,187.79,0.7488600000000001,0.018298,-0.10876,350.0,238.32,0.66665,0.017218,0.27415,352.84,223.16,0.5949,0.017681,-0.093238,324.53,236.63,0.5498,0.01876,0.35311,316.63,219.79,0.51225,0.017424000000000002,-0.12850999999999999,299.26,150.74,0.47498999999999997,0.020868,0.5478,353.37,194.53,0.38806,0.018606,0.59564,352.53,186.95,0.37351999999999996,0.019428,0.10422999999999999,359.79,214.74,0.34071,0.020816,-0.48302,244.84,-0.6618,-0.22,-0.059444000000000004,0.057635000000000006,0.070013,0.061723,0.034384,0.018841999999999998,0.01284,0.009132600000000001,0.005843,-0.00023216,-0.0087846,-0.0069902,0.0080699,abnormal
192.0,6.1358,0.021307,0.4282,8.0,142.55,3.3961,0.021838999999999997,0.6908,106.91,162.91,2.3594,0.017756,-0.10075,242.55,138.18,2.1095,0.015891,0.084356,181.64,199.27,1.5717,0.015269999999999999,0.13978,128.73,218.18,1.3643,0.016246,-0.04676,253.27,173.09,1.1814,0.014027000000000001,0.11094000000000001,236.18,241.45,1.0338,0.016069,-0.091158,367.27,189.09,0.8247899999999999,0.012872999999999999,-0.66469,385.45,184.73,0.74748,0.019176,-0.38814,268.36,256.0,0.69715,0.014381999999999999,-0.50452,294.18,200.73,0.64922,0.02033,0.21123000000000003,206.91,208.0,0.56572,0.023082,0.25458000000000003,317.64,178.91,0.5111100000000001,0.019709,0.48412,320.73,235.64,0.46547,0.019531,-0.15787,333.27,-0.56202,-0.2649,-0.067242,0.041044,0.07456,0.07114,0.050319,0.030091000000000003,0.015328,0.006597399999999999,-0.00096237,-0.0081235,-0.012309,-0.007337000000000001,0.010941,abnormal
102.4,4.1666,0.019308000000000002,-0.68853,21.943,138.97,2.0386,0.015737,0.40953,400.91,124.34,1.6327,0.016741,0.041743999999999996,167.77,138.97,1.1488,0.017075999999999997,0.51856,129.71,196.57,0.8769399999999999,0.017800999999999997,0.58765,188.11,167.31,0.8052199999999999,0.018025,0.46353,291.54,178.29,0.66572,0.014787999999999999,0.15829000000000001,310.86,169.14,0.58648,0.01942,0.094209,363.43,196.57,0.53818,0.016295,0.17922000000000002,310.4,224.91,0.44986000000000004,0.014174,0.17505,294.29,164.57,0.42466000000000004,0.018248,0.22371,343.66,201.14,0.36399000000000004,0.018583000000000002,0.49067,255.77,166.4,0.32358000000000003,0.021931,0.25626,298.29,196.57,0.29925999999999997,0.023717,-0.028310000000000002,303.2,164.57,0.28421,0.02221,-0.20219,237.83,-0.80915,-0.24953000000000003,-0.0014200999999999999,0.09794299999999999,0.10868,0.073775,0.035683,0.012098000000000001,-0.014263,-0.018029,-0.021159,-0.010352,-0.0050481,0.011132,0.031025999999999998,normal
198.98,5.9724,0.014702000000000002,0.62397,69.382,138.47,4.5006,0.01598,0.48428999999999994,194.33,148.95,3.6569,0.015269999999999999,0.71326,292.22,259.49,2.4713,0.012358,0.33455,176.29,250.76,2.0527,0.013352000000000001,0.36221,228.51,183.85,1.7028,0.018608,0.17240999999999998,258.04,199.56,1.4409,0.018643,-0.09615499999999999,258.69,168.73,1.2574,0.019886,0.6450899999999999,300.51,180.95,1.0849,0.019247,0.2281,225.38,180.95,0.96673,0.016832,0.5043300000000001,282.91,158.84,0.81905,0.019141,-0.12215999999999999,302.69,197.24,0.72063,0.0212,-0.0092594,238.91,152.44,0.66354,0.021023,0.34728000000000003,252.36,181.53,0.5818300000000001,0.017578,-0.048063999999999996,279.93,169.89,0.52994,0.023366,0.45561,224.29,-0.7612,-0.1845,-0.0037201,0.090286,0.084896,0.057271,0.027924,0.011927,0.00092063,-0.00051768,-0.006521600000000001,-0.009718899999999999,-0.0080065,0.00076901,0.029199,abnormal
152.77,4.1587,0.023185,0.7746,715.87,212.65,2.7171,0.015121,-0.18162,291.35,187.87,1.7109,0.015247,0.16691,317.42,161.03,1.3321,0.017263,0.35636,390.19,190.97,1.1256,0.015436000000000002,0.80672,329.03,231.23,0.92814,0.014491,-0.20235,405.94,241.55,0.8296,0.018586000000000002,0.36694,370.84,244.65,0.7413,0.016885,0.19225,473.81,218.84,0.65466,0.016066,-0.20790999999999998,369.55,244.65,0.5859,0.018019,0.18625,384.0,206.45,0.54269,0.018397,0.25765,393.94,218.84,0.49349,0.013356999999999999,0.35255,485.03,200.26,0.44461000000000006,0.020665,-0.31728,406.45,221.94,0.39352,0.015688,0.25104,312.0,170.32,0.36186,0.016066,-0.31137,442.84,-0.6034,-0.25804,-0.11802,-0.010452,0.042276999999999995,0.065036,0.065184,0.048905000000000004,0.036067,0.016701,0.00031611,-0.010959,-0.015183000000000002,-0.011114,0.0048171,abnormal
169.93,4.3751,0.015086000000000002,-0.72051,41.655,123.59,3.0666,0.018858,-0.19172999999999998,41.379,228.41,1.4702,0.014344999999999998,-0.092035,151.17,184.28,1.1388,0.018116999999999998,-0.26406,354.62,246.07,0.9596100000000001,0.010506,0.49516000000000004,227.31,194.21,0.85455,0.014952000000000002,-0.44293999999999994,340.69,212.97,0.69328,0.012796,-0.043941,266.34,219.59,0.61415,0.020339,0.46957,258.9,205.24,0.5213800000000001,0.015019,0.40749,235.59,220.69,0.46234,0.016433,0.3893,186.48,205.24,0.43033000000000005,0.017511000000000002,0.18095999999999998,306.07,235.03,0.38843,0.020946,-0.11022,206.34,232.83,0.36219,0.01805,-0.25873,338.76,207.45,0.34654,0.016568,-0.20322,355.03,184.28,0.31795999999999996,0.017848,-0.0097544,418.34,-0.59646,-0.21771,-0.075851,0.017443,0.048668,0.056842,0.049477999999999994,0.036732,0.022356,0.010188,0.0031646,0.00070907,-0.0010015,-0.0041653,-0.0056879,abnormal
130.78,5.8066,0.015455000000000002,0.41125,34.086999999999996,154.43,4.6768,0.018341999999999997,0.36535,113.74,150.26,3.9598,0.018172999999999998,0.006432300000000001,287.3,212.87,3.1921,0.019531,0.059629999999999996,298.43,222.61,2.6363,0.018341999999999997,0.13744,361.74,274.09,2.3383,0.016474000000000003,-0.35593,308.52,193.39,2.1063,0.016474000000000003,-0.022213,226.78,272.7,1.9123,0.014776,0.018856,351.3,233.74,1.8233,0.018852,0.16230999999999998,237.22,250.43,1.6369,0.018088,0.085137,412.17,182.26,1.5426,0.019701,-0.66547,400.0,224.0,1.2955,0.022503,0.24600000000000002,262.26,187.83,1.1924,0.015031000000000001,0.10902,526.61,219.83,1.1654,0.016219,-0.43023,297.74,226.78,1.0139,0.021315,-0.39311999999999997,388.7,-0.64183,-0.25272,-0.046883999999999995,0.051422,0.082923,0.076151,0.052323,0.030412,0.00097177,-0.0047948,-0.0096632,-0.008703,-0.0025494,0.007448699999999999,0.018958000000000003,abnormal
96.0,5.2948,0.019531,-0.029206,7.6667,114.67,3.6645,0.01888,-0.41202,21.0,182.67,2.2722,0.016031999999999998,-0.7095600000000001,55.333,192.0,1.8353,0.017334,0.08471000000000001,95.667,162.67,1.4688,0.024577,0.5252600000000001,180.0,230.67,1.3227,0.020263999999999997,0.12383,209.5,164.0,1.0847,0.026204,0.57957,226.0,129.33,0.98316,0.029297000000000004,0.3311,225.5,140.0,0.9212799999999999,0.025879000000000003,0.30945,291.17,181.33,0.8282799999999999,0.022705,0.5051399999999999,238.67,114.67,0.72792,0.032715,0.32645,301.5,117.33,0.70701,0.027587999999999998,0.015754,217.5,141.33,0.60311,0.030355,0.13276,214.0,196.0,0.58899,0.025960000000000004,0.14240999999999998,171.17,140.0,0.5381,0.03304,0.11130999999999999,267.17,-0.62044,-0.15365,0.030889999999999997,0.076865,0.048831,0.042691,0.040842,0.045767,0.031659,0.018779,0.0015479,-0.0041131,0.0021761,0.0090001,0.010642,abnormal
199.76,4.3953,0.014915000000000001,0.29201,311.52,174.55,3.3051,0.014086000000000001,0.32079,254.79,203.64,2.0575,0.013909,-0.00033695,199.52,226.91,1.5566,0.013909,-0.0035591,246.06,153.21,1.3132,0.018348,0.36419,302.06,245.33,1.1923,0.011778,-0.28015,198.3,174.55,0.95486,0.017874,-0.41785,259.52,155.15,0.82032,0.011895999999999999,0.57694,423.88,210.42,0.73627,0.013138999999999998,-0.050671,187.64,221.09,0.73498,0.016097999999999998,0.22487,291.76,181.33,0.63769,0.01888,0.5332600000000001,354.79,170.67,0.5643199999999999,0.016809,0.033418,357.33,189.09,0.52244,0.019709,0.12267,365.58,188.12,0.44769,0.019768,0.88244,309.7,187.15,0.40439,0.022135,0.58194,285.82,-0.50231,-0.20158,-0.1013,-0.013288999999999999,0.033960000000000004,0.053823,0.05524199999999999,0.043026999999999996,0.033306999999999996,0.015134,0.0066902,-0.0035646000000000002,-0.007390600000000001,-0.0049516000000000004,0.0029276,normal
206.4,6.3055,0.012938999999999999,0.2174,173.8,187.2,4.0144,0.0146,0.35170999999999997,414.6,208.0,2.9288,0.015283000000000001,0.0065609,398.0,224.0,2.4848,0.012206999999999999,0.22480999999999998,330.9,219.2,1.9678,0.013818,-0.31364000000000003,274.8,248.8,1.682,0.013623,0.3779,227.8,198.4,1.4257,0.014159999999999999,0.59578,336.1,174.4,1.2555,0.01167,0.65976,421.4,185.6,1.1143,0.013623,0.20257,286.9,192.8,0.92514,0.015430000000000001,-0.025263,382.4,177.6,0.8677600000000001,0.018018,-0.23075,325.2,210.4,0.73493,0.015918,0.35486999999999996,393.6,186.4,0.66251,0.017578,0.047209,341.6,208.8,0.6169100000000001,0.017383000000000003,0.17827,355.2,200.8,0.54071,0.018652000000000002,0.56108,367.3,-0.7532399999999999,-0.2695,-0.039611,0.06676699999999999,0.093123,0.078211,0.048889,0.020515000000000002,0.0013548,-0.0080146,-0.010811,-0.0087709,-0.0040317,0.0039003,0.01172,abnormal
129.78,6.9211,0.023219999999999998,-0.6307699999999999,20.444000000000003,135.11,2.2481,0.022678,-0.20705,52.667,121.78,1.5476,0.02653,0.8899,39.556,239.11,1.1258,0.016493,-0.018587,112.0,186.67,0.8980799999999999,0.010471,0.6408699999999999,190.0,200.89,0.76705,0.012804,0.34906,168.44,195.56,0.68892,0.019150999999999998,0.14734,210.11,193.78,0.6180899999999999,0.018338,-0.034657,194.44,173.33,0.54894,0.016385,0.30480999999999997,258.78,132.44,0.45006999999999997,0.017904,0.14135,363.11,143.11,0.4088,0.020074,0.46319,227.22,133.33,0.36688000000000004,0.021266999999999998,-0.30234,259.11,161.78,0.31808000000000003,0.022732,0.030605,301.67,144.0,0.29835,0.023872,-0.44772,217.89,174.22,0.2676,0.021484,0.16671,319.56,-0.4876,-0.16835,-0.078417,0.035239,0.055299,0.071153,0.053078,0.042349,0.026152999999999996,0.013482,0.0029221,-0.0084384,-0.012115,-0.0099949,0.0071266,normal
