MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,Class
-8.0788,5.6809,1.9393,1.4212,0.35968,-0.0094865,-0.036435,-0.23321999999999998,-0.068824,-0.09582,-0.025419,-0.0041464,-0.048489,-0.011908,-10.422,5.9616,1.6061,1.1826,0.2755,0.051011,0.020895,-0.21295999999999998,-0.022315,-0.14897,-0.046155,0.030855,-0.052144,0.00041856,-13.7,5.4632,0.62253,1.4244,0.092092,0.21533000000000002,0.14770999999999998,-0.23134000000000002,0.11534000000000001,-0.16804000000000002,-0.029757,-0.023694999999999997,-0.078598,-0.0021234,-14.334000000000001,5.8336,0.6193,1.5661,-0.0086949,0.16724,0.082702,-0.28215,0.12125999999999999,-0.20856999999999998,-0.048217,-0.024368,-0.069406,0.030063,162.0,4.5967,0.015625,0.79684,16.5,236.0,3.424,0.01123,0.027342,54.0,156.0,2.5806,0.016113,-0.0094845,205.75,198.0,1.9941,0.018066,-0.07105399999999999,237.5,167.0,1.6501,0.015747,0.44603999999999994,336.0,179.0,1.4055,0.018066,-0.33071,292.62,166.0,1.1603,0.014403999999999998,0.3812,222.75,188.0,1.0925,0.014709,0.35477,222.0,223.0,0.94326,0.012573,0.066097,288.88,186.0,0.8639899999999999,0.017516999999999998,0.44415,227.0,222.0,0.74607,0.023438,-0.07685299999999999,146.0,166.0,0.66714,0.019409,-0.43468,266.75,188.0,0.5674600000000001,0.020142,-0.046532,250.25,175.0,0.54627,0.019836000000000003,-0.29403,252.25,182.0,0.49436,0.025085,0.042083999999999996,215.0,abnormal
-8.8593,5.6808,2.8989999999999996,1.6124,0.42704,-0.042457999999999996,-0.14866,-0.25383,-0.1231,-0.10702,-0.060980999999999994,-0.047421,-0.056775,-0.0011729000000000002,-13.399000000000001,5.8878,2.3653,1.1726,0.25584,0.065105,0.01034,-0.16992000000000002,-0.09662799999999999,-0.098301,-0.036824,-0.022949,-0.028252,0.014072999999999999,-14.349,6.2733,1.319,1.0307,-0.16699,-0.14627,0.082715,-0.21884,-0.033627,-0.11825999999999999,-0.049578,-0.026848,-0.06348,0.028175,-18.772000000000002,5.608,1.9389,1.9664,0.43893000000000004,0.27237,0.13664,-0.26127,-0.013947,-0.20357,-0.11060999999999999,-0.022746000000000002,-0.051879999999999996,0.0073925,146.58,2.7163,0.021799000000000002,0.94071,99.613,158.97,1.5003,0.012727,0.58006,104.0,134.19,1.2172,0.014491,0.48389,256.77,137.29,0.97064,0.015499,0.62875,211.87,147.61,0.70767,0.01909,0.8349200000000001,338.97,158.97,0.6171,0.020916999999999998,0.029182999999999997,172.52,194.06,0.50817,0.018019,0.58053,289.81,222.97,0.43786,0.012537999999999999,0.75664,395.35,162.06,0.38283,0.016255000000000002,-0.09940399999999999,297.55,236.39,0.36134,0.02035,0.25,227.1,208.52,0.32345,0.020097999999999998,-0.26905999999999997,353.68,178.58,0.28495,0.020602000000000002,0.16641,293.55,167.23,0.25759,0.019216,0.30666,383.23,163.1,0.24276,0.027092,-0.15880999999999998,398.97,274.58,0.22638000000000003,0.025580000000000002,0.11757999999999999,253.81,abnormal
-3.5423,5.0103,2.9655,1.8414,0.8788,0.31806,0.044649,-0.15955999999999998,-0.16062,-0.12924000000000002,-0.066673,-0.049966,-0.031957,0.0017157,-5.2653,5.776,2.8103,1.3858,0.39407,-0.021568,-0.028104,-0.10818,-0.11108,-0.09968300000000001,-0.09256900000000001,-0.078729,-0.047191000000000004,-0.047122000000000004,-10.402000000000001,5.919,2.0938,1.4604,0.28226,0.10728,0.19802,-0.088469,0.00038392,-0.14373,-0.10842,-0.030721,-0.032211000000000004,0.0057085,-9.9915,5.9823,2.2165,1.5363,0.26668000000000003,0.052176,0.16914,-0.066773,0.010293,-0.17147,-0.10235,-0.019419,-0.053381,0.006111,166.4,6.6074,0.015625,-0.70126,10.88,120.32,2.8596,0.012656,-0.20474,118.88,168.96,2.251,0.014375,0.32803000000000004,210.4,151.04,1.8739,0.012969,-0.036708,469.12,203.52,1.6688,0.017422,-0.21597,315.36,212.48,1.3619,0.018281,0.47143999999999997,217.28,263.68,1.2347,0.015547,-0.33114,244.48,163.84,1.0482,0.017344,0.20786999999999997,345.12,166.4,1.0031,0.016016,0.078043,367.84,263.68,0.84734,0.016641,0.28581,249.92,216.32,0.8044899999999999,0.017344,0.50859,371.52,230.4,0.66491,0.016484,0.17235999999999999,419.84,189.44,0.62407,0.021484,0.16186,301.44,154.88,0.55191,0.01875,-0.43026000000000003,279.2,126.72,0.53138,0.019922,0.43701999999999996,299.68,normal
-8.6551,5.7062,2.4088,1.3811,0.45478,0.10047,0.05196900000000001,-0.16652999999999998,-0.11739000000000001,-0.097735,-0.07987799999999999,-0.032824,-0.004131800000000001,0.012896000000000001,-7.6463,6.068,1.7125,0.7763100000000001,0.11756,-0.0089604,0.11399000000000001,-0.10722999999999999,-0.069597,-0.082957,-0.06994299999999999,-0.021269,-0.039386000000000004,-0.036134,-11.408,5.9646,1.7133,1.2474,0.27581999999999995,0.17543,0.29503,-0.12195,-0.047019,-0.10877,-0.10127,-0.018657,-0.044059,-0.018802000000000003,-11.954,6.0563,1.8187,1.2863,0.32602,0.21616999999999997,0.30787,-0.11692000000000001,-0.058115999999999994,-0.11358,-0.10987999999999999,-0.030973,-0.028194999999999998,-0.010624,267.13,5.5356,0.0099355,-0.12485,92.522,251.83,3.9019,0.011676,0.11884000000000002,220.35,218.43,3.1241,0.011252,0.15659,298.87,241.39,2.7696,0.012313,-0.16455999999999998,256.52,256.0,2.4108,0.013502000000000002,0.15119000000000002,319.13,221.22,2.0539,0.014351,-0.30321,339.83,228.87,1.7841,0.012440999999999999,-0.025,316.7,230.96,1.5059,0.014309,0.16383,346.78,199.65,1.2375,0.014818000000000001,0.33186,402.96,228.87,1.1683,0.013332,0.4138,361.04,197.57,1.0346,0.013332,-0.048494999999999996,423.22,172.52,0.9413799999999999,0.016771,0.037644,349.74,185.74,0.88146,0.016262000000000002,-0.060464,290.87,208.7,0.78981,0.019446,-0.37649,300.96,198.96,0.73711,0.018427000000000002,0.17159000000000002,261.91,normal
-5.6462,5.7291,2.0699,1.2738,0.35402,0.23949,0.24081,-0.19493,-0.19649,-0.22783,-0.11500999999999999,0.020961,0.0042123,0.0056166,-6.3576,5.7828,1.2264,1.0095,0.17107,0.21953000000000003,0.3451,-0.12992,-0.15273,-0.18878,-0.07498300000000001,0.0016175,-0.021818999999999998,-0.00079661,-9.7265,5.9396,0.17620999999999998,1.156,-0.20967,0.22537,0.40371999999999997,-0.17827,-0.023691999999999998,-0.26577,-0.068863,0.00083613,-0.019211000000000002,-0.00053324,-9.9769,5.9949,0.43643999999999994,1.2219,0.024302,0.41184,0.51786,-0.15649000000000002,-0.066083,-0.25687,-0.0822,-0.019292,-0.026632999999999997,0.006887300000000001,150.86,4.4522,0.017997,-0.8833,38.667,323.05,2.6215,0.013718000000000001,-0.20417000000000002,241.33,216.38,1.8884,0.015066999999999999,0.39952,315.05,181.33,1.534,0.015438999999999998,0.68037,444.76,206.48,1.2141,0.015997,0.42544,317.33,190.48,1.0528,0.016927,0.17063,233.52,182.86,0.92006,0.014927000000000001,0.48231999999999997,289.62,187.43,0.83255,0.017764,0.36001,308.38,203.43,0.7878,0.014555000000000002,-0.24653000000000003,287.9,202.67,0.69621,0.016416,0.74116,449.24,196.57,0.57986,0.012928,0.2195,355.81,249.14,0.55976,0.018043,-0.22034,364.86,166.1,0.50252,0.015625,0.37443000000000004,577.52,230.86,0.47352,0.018555000000000002,0.15786,358.76,204.19,0.4252,0.018834,-0.18834,477.62,abnormal
-14.125,5.4086,2.1965,1.6219,0.43412,0.16387000000000002,0.072293,-0.171,0.028863,-0.07095800000000001,-0.091491,-0.048487,-0.033349000000000004,-0.009073600000000001,-13.687000000000001,5.7061,1.436,1.1877,0.20490999999999998,0.13362000000000002,0.11095,-0.11810999999999999,0.17972,-0.062154999999999995,-0.15617999999999999,-0.046607,-0.032307,-0.015835,-17.13,5.4587,0.8476,1.6323,-0.026033999999999998,0.23340999999999998,0.14589000000000002,-0.21519000000000002,0.19684000000000001,-0.16007000000000002,-0.052959000000000006,-0.027761,-0.043182,-0.0081083,-17.852999999999998,5.5412,0.8540000000000001,1.8445,-0.06298200000000001,0.25874,0.16459000000000001,-0.25704,0.19473,-0.19367,-0.084138,-0.048494,-0.034914999999999995,0.014347,166.64,3.1422,0.01592,0.2168,97.208,150.34,2.1776,0.015883,0.38019000000000003,347.62,179.92,1.5323,0.016436000000000003,0.09564099999999999,257.06,219.17,1.1145,0.016766999999999997,-0.18264,261.21,207.7,0.9591,0.014999,0.12508,321.43,216.15,0.8607600000000001,0.01404,0.38784,222.49,216.15,0.75818,0.015183000000000002,0.16746,241.36,176.91,0.65496,0.018352,-0.036866,247.92,179.32,0.5805100000000001,0.016030000000000003,0.18654,291.62,158.79,0.54219,0.018205000000000002,0.08249,297.28,184.15,0.48062,0.01791,-0.34409,293.58,171.47,0.42813,0.015513999999999998,0.38508000000000003,266.26,160.6,0.38422,0.01791,0.37851,287.25,173.89,0.34817,0.026312000000000002,0.14129,290.94,187.77,0.32682,0.019052,-0.23037,334.34,abnormal
-2.3378,5.6852,2.6011,1.5428,0.48748,-0.020624,-0.098446,-0.22476999999999997,-0.08591,-0.034372,-0.02978,-0.017388999999999998,-0.026463999999999998,-0.014322,-4.6315,6.0401,1.3101,1.0733,0.0018971,-0.11322,0.048383999999999996,-0.21166,0.0035476999999999996,-0.023165,-0.045583,-0.054153999999999994,0.0037911999999999998,0.031639,-7.131,5.1645,-0.15277000000000002,2.0414,-0.14125,0.2848,0.13242,-0.3058,0.09790800000000001,-0.25788,0.035842,-0.046591,-0.020874,0.0066616,-11.067,5.553,1.4285,2.0523,0.26787,0.087898,0.080478,-0.33889,0.016543000000000002,-0.076813,-0.023412,-0.043781,-0.040234,0.025064,186.98,5.0723,0.012293,-0.57492,24.627,160.63,3.6324,0.013595,0.29606,83.765,218.35,2.7699,0.013787,-0.39958,101.41,189.49,2.2307,0.01371,0.17678,82.588,155.61,1.7315,0.014093000000000001,0.29159,215.06,164.39,1.4607,0.013327,0.29709,275.76,170.67,1.1612,0.014821,0.068725,344.31,161.25,1.0163,0.014859,0.13210999999999998,298.75,202.67,0.9056,0.01574,0.24645999999999998,255.06,210.82,0.80761,0.021981999999999998,-0.14151,193.41,165.02,0.7244,0.017272,0.36514,308.39,122.35,0.61347,0.015012000000000001,0.70534,314.51,159.37,0.58572,0.018765,0.22196999999999997,313.8,134.9,0.5029899999999999,0.023666999999999997,0.07564,273.18,162.51,0.49126000000000003,0.01957,0.59642,307.29,abnormal
-7.9724,5.6056,3.0532,1.4344,0.4469,-0.023735,-0.11539,-0.12237,-0.07123099999999999,-0.06505599999999999,-0.090735,-0.07363600000000001,-0.019515,0.0063876,-10.796,5.4228,3.0662,1.7257,0.7559100000000001,0.17635,-0.058436,-0.19015,-0.13989000000000001,-0.084077,-0.041395999999999995,-0.03615,-0.025549000000000002,-0.0061286000000000005,-13.674000000000001,6.1001,1.9726,1.1516,0.17995,0.013418000000000001,0.11160999999999999,-0.083451,0.031669,-0.089163,-0.093283,-0.035671,-0.047299,-0.0072416,-18.673,5.7047,2.5186,1.6581,0.7185600000000001,0.23934,0.11242,-0.11174,-0.080723,-0.10475,-0.084381,-0.050513999999999996,-0.047522,-0.011461,121.04,4.899,0.027599000000000002,0.13191,17.217,154.43,3.3963,0.017833,-0.20598000000000002,279.3,178.09,2.7077,0.015158000000000001,-0.76054,373.91,246.96,1.8041,0.017621,-0.33701,188.78,214.26,1.5496,0.016219,0.29346,265.57,221.22,1.2889,0.015455000000000002,0.050113,301.74,206.61,1.1293,0.018003,0.10098,269.91,185.74,1.0322,0.018341999999999997,0.045272,256.78,214.96,0.9254100000000001,0.01329,0.22575,285.74,169.74,0.79347,0.02106,0.2532,284.7,218.43,0.6992,0.016177,0.49808,229.65,171.83,0.68466,0.021272,-0.2964,302.7,181.57,0.59855,0.016814,-0.32616,310.78,196.17,0.55199,0.021399,0.48753,296.78,185.74,0.48711000000000004,0.024074,0.2081,278.26,abnormal
-3.9011,6.1783,2.1127,0.8817200000000001,0.28283,0.10987000000000001,0.020314,-0.12236,0.0065665,-0.044095,-0.061202,-0.012543,-0.008503,0.0058231,-4.1473,6.3192,1.4769,0.4021,-0.073145,-0.16755,-0.16207,-0.23405,-0.014766999999999999,-0.0057439,0.00041466,-0.021236,-0.074459,-0.011043,-8.012,6.1904,1.1143,0.74654,0.13323,0.19659000000000001,0.22621,-0.07993099999999999,0.077556,-0.042104,-0.056826999999999996,-0.034836,-0.044114,0.005653,-9.0186,6.1021,1.4218,1.069,0.2774,0.26471999999999996,0.21388000000000001,-0.10815999999999999,0.097314,-0.055201,-0.066215,-0.032325,-0.06930399999999999,-0.009935700000000002,236.57,5.9178,0.009661,-0.12666,12.286,222.29,3.6143,0.013637,-0.31671,34.714,236.0,2.7885,0.012695,0.13324,105.79,212.57,2.3917,0.014683000000000002,0.10004,199.71,218.86,2.0137,0.012974000000000001,0.25006999999999996,301.93,171.43,1.7257,0.011719,0.5695,319.79,228.0,1.4542,0.011614,0.10580999999999999,236.64,193.14,1.203,0.010324,0.33746,302.07,175.43,1.0866,0.015241,0.55829,370.21,186.86,0.93985,0.018764,-0.37351,312.29,166.86,0.87131,0.022566,0.44154,298.86,170.29,0.79474,0.022008,-0.23514000000000002,347.36,167.43,0.68624,0.020508000000000002,0.15358,283.21,168.0,0.67323,0.018032,0.16211,335.93,121.71,0.57414,0.025146,0.10787000000000001,337.21,abnormal
-8.5728,5.6331,1.8187,1.7136,0.12637,0.053570000000000007,0.018984,-0.27342,0.09425800000000001,-0.13857,-0.094807,0.011056,-0.037597000000000005,0.010876,-7.5864,5.7021,1.0822,1.3631,-0.070583,0.028030000000000003,0.10897000000000001,-0.23446,0.20674,-0.054766999999999996,-0.10493,-0.025969,-0.054188,0.022033,-11.323,5.6356,0.6025,1.7393,-0.2612,0.10268,0.056527,-0.38561999999999996,0.16857,-0.17615999999999998,-0.035287,-0.023141,-0.039733,0.014543,-11.77,5.7034,0.52398,1.8552,-0.28733000000000003,0.12443,0.06982200000000001,-0.38706999999999997,0.25415,-0.18244000000000002,-0.041322000000000005,-0.0096163,-0.07521599999999999,0.023243,149.79,4.9702,0.015043,1.0841,161.7,129.36,3.8236,0.017038,0.8820899999999999,460.09,175.66,2.6833,0.014171000000000001,0.11030999999999999,172.6,156.6,2.1905,0.015957,-0.00087191,300.17,194.04,1.87,0.016996,-0.052903,259.57,206.98,1.5449,0.016165000000000002,-0.06012000000000001,268.94,202.21,1.291,0.014419999999999999,0.49446,296.51,221.28,1.1335,0.017329,0.033394,263.15,245.79,1.0732,0.016248,-0.29244000000000003,324.77,149.11,0.91046,0.015833,0.16262000000000001,327.91,174.98,0.84783,0.01924,0.23399,250.21,177.02,0.77455,0.020362,0.11535999999999999,370.3,173.62,0.67235,0.017495,0.52605,324.94,157.28,0.60138,0.018326,-0.064868,354.98,126.64,0.5511,0.024518,0.19939,323.15,abnormal
-10.161,5.1015,3.0985,1.9818,0.9721299999999999,0.33147,0.023822,-0.18414,-0.15721,-0.12818,-0.10131,-0.069084,-0.006215399999999999,0.0083751,-10.978,5.0409,2.7735,1.9937,0.9540799999999999,0.42107,0.1632,-0.13865,-0.15053,-0.16008,-0.09336,-0.075971,-0.054653999999999994,0.010234,-16.83,5.2213,1.9237,1.8073,0.5508,0.2969,0.209,-0.15345999999999999,-0.0014119000000000002,-0.10862000000000001,-0.089278,-0.055275,-0.055289,0.004977399999999999,-18.18,5.4736,1.9815,1.8933,0.51144,0.27455,0.22655999999999998,-0.1745,-0.012551999999999999,-0.11059000000000001,-0.076222,-0.054930999999999994,-0.063774,0.0019533000000000003,164.36,3.0777,0.015269999999999999,-0.24084,179.09,181.82,2.2803,0.014381999999999999,0.56002,323.09,173.09,1.5909,0.013849,0.37809,168.91,165.82,1.0993,0.014515,0.49876000000000004,346.55,160.0,0.85005,0.01709,-0.12847,269.09,213.82,0.71513,0.012651,0.052244000000000006,350.64,214.55,0.59515,0.017266999999999998,0.042625,241.27,232.0,0.5080899999999999,0.014782,-0.21536999999999998,254.91,208.0,0.44986000000000004,0.013805000000000001,-0.028571,294.18,224.73,0.40793,0.016557,0.34469,268.73,165.82,0.35038,0.013538999999999999,0.10259000000000001,361.27,206.55,0.30485999999999996,0.0182,0.34658,319.45,173.82,0.26298,0.017889,0.5282100000000001,349.64,148.36,0.23508,0.016779,0.41516000000000003,377.09,165.82,0.21944,0.019709,0.22762,446.18,normal
-4.3536,5.4032,2.9811,1.6922,0.74342,0.23015,0.02083,-0.12203,-0.093873,-0.06551599999999999,-0.015050999999999998,-0.011106,-0.017003,-0.029788,-7.3787,5.5402,2.6736,1.4061,0.60044,0.21261999999999998,0.11454,-0.052812,-0.11231,-0.11352999999999999,-0.054019000000000005,-0.051637,-0.026156,-0.006036199999999999,-13.087,6.0049,1.8887,1.0056,0.19351,0.11596,0.21948,-0.09491799999999999,-0.017677000000000002,-0.07900900000000001,-0.060207000000000004,0.0047898,-0.055961000000000004,-0.0092234,-15.722000000000001,6.2309,2.0172,1.3511,0.31355,0.16111,0.23560999999999999,-0.12029000000000001,-0.042679,-0.12172999999999999,-0.08530900000000001,-0.013716999999999998,-0.049006,-0.017256,146.29,6.3305,0.013765000000000001,0.46763000000000005,12.952,195.05,3.1260000000000003,0.014881,0.71862,379.43,140.19,2.3889,0.014881,0.53578,214.86,158.48,1.9216,0.015625,0.76662,159.24,195.05,1.5219,0.012463,0.5298,315.05,128.0,1.2898,0.014137,1.3419,315.43,124.95,1.1343,0.014509000000000001,0.09813999999999999,354.29,167.62,0.90907,0.017578,0.5635899999999999,270.48,210.29,0.75842,0.015346,0.030039,376.38,185.9,0.65108,0.014602,0.13162000000000001,322.86,178.29,0.59415,0.015718,-0.53697,392.95,196.57,0.5161899999999999,0.016368999999999998,-0.10025,274.86,231.62,0.45003000000000004,0.013765000000000001,1.3057,376.0,166.1,0.42841999999999997,0.01702,0.50955,232.57,233.14,0.36803,0.019438,0.2825,287.62,abnormal
-6.492000000000001,5.563,2.6702,1.6004,0.81289,0.25805,-0.028817000000000002,-0.2426,-0.18363,-0.10038,-0.030943000000000002,0.005261,-0.0064713999999999995,-0.0047082,-8.7131,5.9179,2.2611,1.0677,0.37044,0.18999000000000002,0.18516,-0.048057,-0.10762000000000001,-0.1746,-0.13823,-0.06368,-0.022695,0.017457,-11.802,5.8223,1.5019999999999998,1.3694,0.3798,0.12017,0.17739000000000002,-0.16873,-0.06455599999999999,-0.10263,-0.059026999999999996,-0.023906999999999998,-0.05266900000000001,-0.011426,-13.175999999999998,6.0213,1.857,1.3751,0.33221999999999996,0.13497,0.16857,-0.18545999999999999,-0.07584099999999999,-0.11502000000000001,-0.045745,-0.0069031000000000006,-0.042178,-0.00091277,182.86,5.3459,0.015306,0.57144,16.653,182.2,3.1069,0.013433,0.15204,200.73,154.12,2.4435,0.014469,-0.32968000000000003,175.67,209.63,1.9542,0.01411,-0.54479,216.16,188.73,1.5019999999999998,0.016063,0.34667,179.27,213.55,1.2621,0.017459,0.30615,208.65,188.73,1.1444,0.014828000000000001,0.09437899999999999,268.24,201.14,0.96855,0.015824,0.087858,315.43,214.86,0.8757299999999999,0.014549000000000001,0.5954,235.27,178.29,0.7300399999999999,0.018017,0.0429,283.84,213.55,0.66773,0.016462,-0.1579,278.94,169.8,0.62061,0.017738,0.041306999999999996,284.65,205.71,0.53725,0.020049,-0.23773000000000002,304.49,227.27,0.47034,0.019093000000000002,0.10131,314.86,178.29,0.43483,0.020807,-0.19833,214.53,abnormal
-4.2204,5.5305,3.3536,1.7417,0.52835,-0.14145,-0.28969,-0.21298000000000003,-0.055889,-0.013250999999999999,-0.039332,-0.033048,-0.042258,-0.0248,-6.1534,5.4354,3.2874,1.8884,0.78656,0.031155000000000002,-0.25866999999999996,-0.30574,-0.17985,-0.05991900000000001,0.0049625,0.004002599999999999,-0.0022954,-0.03839,-14.572000000000001,5.9406,2.3697,1.5688,0.33748,-0.038860000000000006,0.021558,-0.19894,-0.029324,-0.051832,-0.043746,0.0029578000000000004,-0.034733999999999994,-0.0029894,-14.455,5.8172,2.4119,1.6982,0.48868999999999996,0.11399000000000001,0.064636,-0.22610999999999998,-0.083126,-0.10364000000000001,-0.068748,-0.011072,-0.024231,0.0027043,146.82,6.8925,0.015625,1.2434,17.882,133.65,4.2764,0.019761,-0.30082,503.06,88.471,3.5985,0.013787,0.82449,205.29,170.35,2.6576,0.013614,0.060676999999999995,124.94,160.94,2.0998,0.017521000000000002,0.075473,160.59,150.59,1.9077,0.016142,-0.22182,225.65,143.06,1.5787,0.01821,0.24075,226.35,119.53,1.4479,0.021713999999999997,-0.00048439999999999996,401.88,163.76,1.2594,0.023035,0.20636999999999997,345.88,147.76,1.1727,0.01798,-0.16863,304.12,146.82,1.006,0.023495,-0.3357,298.24,170.35,0.8653200000000001,0.014763,-0.36086999999999997,479.41,168.47,0.78784,0.02338,-0.18127000000000001,319.41,220.24,0.7397,0.021082,-0.11878,308.35,209.88,0.69716,0.019933000000000003,0.41375,268.82,abnormal
-6.2883,4.3603,1.8437,1.1129,0.41051000000000004,0.15463,0.06925,-0.075722,-0.042241,-0.099465,-0.073142,-0.049316000000000006,-0.045037,-0.010006999999999999,-7.0906,5.2289,2.364,1.4546,0.60326,0.22033000000000003,0.12922999999999998,-0.08052999999999999,-0.095597,-0.11988,-0.093139,-0.062679,-0.038647,-0.0032976999999999998,-8.6119,5.6127,2.3968,1.5816,0.5949399999999999,0.22883,0.15927,-0.12470999999999999,-0.1181,-0.12885,-0.094919,-0.05375800000000001,-0.027685,-0.010512,-7.5802,5.3706,2.3831,1.4607,0.6091,0.20895999999999998,0.1245,-0.089959,-0.094125,-0.11506,-0.099025,-0.05276599999999999,-0.04187,-0.021075999999999998,299.29,1.6046,0.34911,0.41863999999999996,1007.8,174.43,1.4404,0.35413,0.23931,764.63,134.27,1.3451,0.34455,0.7168800000000001,900.16,158.12,1.2967,0.35662,0.20093,904.24,197.65,1.2417,0.35164,0.31305,942.98,143.06,1.1952,0.3632,0.44501999999999997,935.37,124.24,1.1641,0.35604,0.09529,788.24,139.29,1.1505,0.35279,-0.24527,670.2,145.57,1.1138,0.3508,0.18091,837.41,145.57,1.1085,0.34145,-0.90835,760.55,126.75,1.0923,0.33544,0.39676,727.29,166.27,1.0687,0.34386,-0.06599400000000001,790.04,176.94,1.0463,0.34455,0.10132999999999999,664.63,151.22,1.0325,0.33521,-0.29420999999999997,766.27,158.12,1.0179,0.33391,-0.24138,673.73,abnormal
-4.6854,5.6925,2.4347,1.4541,0.53013,0.078189,-0.090012,-0.26204,-0.16227,-0.10985,-0.013127000000000002,-0.00098746,-0.044222000000000004,-0.036558,-8.49,5.8842,1.24,1.054,0.13316,0.057488,0.10513,-0.14652,0.01771,-0.057564,-0.062206,-0.086135,-0.035588,0.048114,-10.044,5.1474,0.33957,1.8309,0.31882,0.45201,0.18838,-0.25003000000000003,0.11002999999999999,-0.2221,-0.028566,-0.03388,-0.05819,0.013013,-12.937000000000001,5.2661,1.6157,2.0753,0.73568,0.4393,0.24140999999999999,-0.27098,-0.14420999999999998,-0.16994,-0.060853,-0.095903,-0.0509,0.06047999999999999,131.14,5.4308,0.018612,-0.25405,15.373,116.71,3.3115,0.015855,0.17532,53.333,194.51,2.2972,0.012943999999999999,0.020651,90.039,243.45,1.8413,0.013404,0.23654,202.98,190.75,1.4996,0.015663,-0.10578,226.51,202.67,1.3151,0.016276,0.55685,178.98,180.71,1.0745,0.01371,0.12600999999999998,286.12,219.61,0.95947,0.015816,0.40415,227.37,180.71,0.8219700000000001,0.014016999999999998,0.30023,282.82,185.73,0.77918,0.021484,0.06966900000000001,249.1,181.96,0.6978800000000001,0.018038,0.064358,243.53,163.14,0.60739,0.015969999999999998,0.30451999999999996,281.96,177.57,0.54298,0.022786,0.28414,297.73,177.57,0.48708999999999997,0.023819999999999997,0.39984000000000003,220.86,182.59,0.45188,0.02451,0.26881,295.45,abnormal
5.3302,6.5648,-0.009814,0.50055,0.16454000000000002,0.0098558,-0.0042953,-0.19213,-0.097527,-0.16376,-0.052904999999999994,-0.06055,-0.07445299999999999,-0.014524,4.7919,5.6913,-0.47701000000000005,1.0187,0.13504000000000002,0.17812999999999998,0.16802,-0.20876999999999998,-0.011281999999999999,-0.14845,0.060640999999999994,-0.025238,-0.063427,0.023617,-0.35051,6.8132,-0.6534300000000001,0.22313000000000002,0.099719,-0.11488,0.013796000000000001,-0.23538,-0.011285,-0.079591,-0.038560000000000004,-0.005555699999999999,-0.063315,-0.010611,-2.927,6.4432,-1.7269,0.69916,-0.033663,-0.009070700000000001,0.19208,-0.27263000000000004,0.075964,-0.17605,-0.039698000000000004,0.013032,-0.041062,-0.0030441999999999995,144.0,6.8875,0.015625,-0.11310999999999999,654.5,140.0,5.69,0.018555000000000002,0.43548000000000003,63.0,200.0,5.1982,0.020874,-0.32024,309.5,164.0,4.5845,0.019531,-0.24784,310.5,158.0,4.1185,0.021606,0.12638,194.5,152.0,3.1399,0.020142,-0.10979000000000001,283.0,208.0,2.8558,0.023438,-1.0733,181.5,162.0,2.7667,0.021240000000000002,0.31115,190.0,174.0,2.3363,0.022949,-0.44327,329.0,208.0,1.916,0.020142,0.5515399999999999,310.5,242.0,1.7548,0.023804,-0.28012,336.75,264.0,1.5974,0.025391,-0.30685,331.0,220.0,1.4231,0.02478,0.4821,261.75,224.0,1.4233,0.029053,-0.8957700000000001,291.0,246.0,1.3,0.026123,-0.048688999999999996,256.5,abnormal
